DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
210705135,01/31/2021 12:00:00 AM,01/31/2021 12:00:00 AM,2325,07,Wilshire,0734,1,210,ROBBERY,1822 0334 0330 0916,43,M,H,108,PARKING LOT,102,HAND GUN,AO,Adult Other,210,,,,6300 W  3RD                          ST,,34.0713,-118.3595
210319778,12/05/2021 12:00:00 AM,12/05/2021 12:00:00 AM,0210,03,Southwest,0316,1,210,ROBBERY,2004 0432 0344 1206 0916 1822 1309,31,M,O,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210,,,,NORMANDIE                    AV,24TH                         ST,34.0346,-118.3003
211107588,04/13/2021 12:00:00 AM,04/13/2021 12:00:00 AM,1800,11,Northeast,1173,1,210,ROBBERY,1822 2029 0330 0347 0429 1315 0916,40,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,2300    ECHO PARK                    AV,,34.0916,-118.2539
211107705,04/19/2021 12:00:00 AM,04/19/2021 12:00:00 AM,0930,11,Northeast,1141,1,210,ROBBERY,0916 0913 0561 0444 0400 2001 1317,58,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,1800 N  ALEXANDRIA                   AV,,34.1036,-118.2983
210121643,12/06/2021 12:00:00 AM,12/05/2021 12:00:00 AM,2020,01,Central,0118,1,210,ROBBERY,1822 1300 0400 0416 0344 0354 0916 0377,43,M,H,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210,,,,BROADWAY,SOLANO,34.071,-118.2302
210413159,09/24/2021 12:00:00 AM,09/24/2021 12:00:00 AM,0340,04,Hollenbeck,0408,1,210,ROBBERY,0916 0334 1309 1317 1822 1304 0906,29,M,H,101,STREET,207,OTHER KNIFE,AA,Adult Arrest,210,,,,3600    EL SERENO                    AV,,34.088,-118.1785
210907529,03/31/2021 12:00:00 AM,03/30/2021 12:00:00 AM,2320,09,Van Nuys,0939,1,210,ROBBERY,0216 0302 0330 1310 0916 1300 0940 0913 0334,34,M,W,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,6200    ATOLL                        AV,,34.183,-118.4203
210117539,09/26/2021 12:00:00 AM,09/24/2021 12:00:00 AM,1530,01,Central,0154,1,210,ROBBERY,0329 0344 0400 1307 0916 1822,46,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210,,,,100 W  5TH                          ST,,34.0467,-118.2485
211109971,06/22/2021 12:00:00 AM,06/22/2021 12:00:00 AM,1730,11,Northeast,1173,1,210,ROBBERY,0916 0337 0400 0416 1822 0444 1311,52,M,O,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,GLENDALE,COVE                         AV,34.0945,-118.2592
210115858,08/27/2021 12:00:00 AM,08/26/2021 12:00:00 AM,2200,01,Central,0142,1,220,ATTEMPTED ROBBERY,1310 1309 0355 0432 0416 0417 0329 0916 0429 1822,27,M,A,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,220,520,,,3RD,OLIVE,34.0523,-118.2502
210615787,09/12/2021 12:00:00 AM,09/10/2021 12:00:00 AM,1930,06,Hollywood,0645,1,210,ROBBERY,1822 0342 1300 0400 0416 0354 0355 0916 0377 0432,43,M,W,505,MOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,1700 N  LA BREA                      AV,,34.1016,-118.3452
210505898,02/17/2021 12:00:00 AM,02/17/2021 12:00:00 AM,2030,05,Harbor,0507,1,210,ROBBERY,0916 1022 1802 1206 1300 0330 0334 0344 0417 1309,21,M,H,101,STREET,101,REVOLVER,AO,Adult Other,210,,,,225TH,WESTERN,33.8204,-118.3037
210207140,03/20/2021 12:00:00 AM,03/20/2021 12:00:00 AM,1905,02,Rampart,0219,1,210,ROBBERY,0342 1309 1822 0334 0432 1609 0319 0916,55,M,W,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,1100 W  SUNSET                       BL,,34.0657,-118.2494
210617263,10/12/2021 12:00:00 AM,10/12/2021 12:00:00 AM,0600,06,Hollywood,0636,1,210,ROBBERY,0400 1822 0330 1278 0916,47,F,H,101,STREET,513,STUN GUN,AO,Adult Other,210,624,,,1700    WHITLEY                      AV,,34.1016,-118.3333
210215649,10/05/2021 12:00:00 AM,10/05/2021 12:00:00 AM,0400,02,Rampart,0299,1,210,ROBBERY,0916 0342 0209 1822 1310 0355 0334 0432 1311,60,M,H,101,STREET,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,210,510,,,PICO                         BL,UNION                        AV,34.0447,-118.2769
210600534,03/21/2021 12:00:00 AM,03/21/2021 12:00:00 AM,0410,06,Hollywood,0646,1,220,ATTEMPTED ROBBERY,1300 1310 1822 1402 1302 0432 0400 2004 0916,57,M,O,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,220,998,,,SELMA,MORNINGSIDE,34.0998,-118.3277
210516214,11/18/2021 12:00:00 AM,11/18/2021 12:00:00 AM,0645,05,Harbor,0531,1,210,ROBBERY,1822 0916 0330 0342 0354 0355 0358 0416 1309 1601,37,M,H,505,MOTEL,304,CLUB/BAT,IC,Invest Cont,210,,,,1600 W  PACIFIC COAST                HY,,33.7866,-118.3044
210405100,01/30/2021 12:00:00 AM,01/30/2021 12:00:00 AM,2035,04,Hollenbeck,0455,1,210,ROBBERY,1402 2004 0330 1822 0906 0916 0334 1309 1311 0209,46,M,H,101,STREET,102,HAND GUN,AA,Adult Arrest,210,998,,,CHICAGO                      ST,E  CESAR CHAVEZ                 ST,34.0502,-118.2093
210117374,09/23/2021 12:00:00 AM,09/23/2021 12:00:00 AM,1225,01,Central,0132,1,210,ROBBERY,1304 0334 0302 0355 0344 0906 0377 1822 1309 0916,30,M,H,101,STREET,102,HAND GUN,AA,Adult Arrest,210,,,,2ND                          ST,FIGUEROA,34.0566,-118.2531
210412100,08/24/2021 12:00:00 AM,08/23/2021 12:00:00 AM,2245,04,Hollenbeck,0451,1,210,ROBBERY,1402 1300 1309 0916 1822 0302 0355 0344,23,M,B,101,STREET,102,HAND GUN,IC,Invest Cont,210,998,,,KEARNEY,MYERS,34.0499,-118.2286
210615119,08/29/2021 12:00:00 AM,08/29/2021 12:00:00 AM,0810,06,Hollywood,0647,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0400 0416 0916 2004 1501 1402,41,M,O,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,998,,,5800    CARLTON                      WY,,34.1003,-118.3166
210514232,09/22/2021 12:00:00 AM,09/22/2021 12:00:00 AM,1430,05,Harbor,0506,1,220,ATTEMPTED ROBBERY,1822 1022 0429 0354 0432 0916 1202 1300,81,M,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,220,,,,1300 W  214TH                        ST,,33.8344,-118.3008
210404555,01/16/2021 12:00:00 AM,01/16/2021 12:00:00 AM,0245,04,Hollenbeck,0491,1,210,ROBBERY,1822 0916 1300 1302 0302 0355 0344 0209,38,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,SOTO,WASHINGTON,34.0173,-118.22
210206971,03/16/2021 12:00:00 AM,03/16/2021 12:00:00 AM,1115,02,Rampart,0202,1,220,ATTEMPTED ROBBERY,1822 0416 0446 1309 1310 1316 0354 1230 0348 0916,27,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,220,,,,SANTA MONICA                 BL,VIRGIL                       AV,34.0909,-118.2867
210109012,04/17/2021 12:00:00 AM,04/17/2021 12:00:00 AM,1740,01,Central,0138,1,210,ROBBERY,0448 0916 0344 1302 1311 1822,32,F,H,104,DRIVEWAY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210,,,,200 S  LOS ANGELES                  ST,,34.0485,-118.2448
210205109,01/30/2021 12:00:00 AM,01/30/2021 12:00:00 AM,0100,02,Rampart,0257,1,210,ROBBERY,0906 1402 0342 0344 0334 1606 1300 0916 0359 1822,24,M,H,101,STREET,114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,JA,Juv Arrest,210,998,,,7TH                          ST,WITMER                       ST,34.0524,-118.2679
210411684,08/12/2021 12:00:00 AM,08/12/2021 12:00:00 AM,0100,04,Hollenbeck,0473,1,210,ROBBERY,0906 1402 0418 0371 0355 1309 1311 0344 0916 0202,18,M,H,101,STREET,113,SIMULATED GUN,AA,Adult Arrest,210,910,998,,FICKETT,7TH                          ST,34.0376,-118.2166
210916482,11/14/2021 12:00:00 AM,11/13/2021 12:00:00 AM,1330,09,Van Nuys,0974,1,210,ROBBERY,0330 2024 0916 1300 1822 1414,22,M,W,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JA,Juv Arrest,210,,,,4400    VAN NUYS                     BL,,34.1547,-118.453
210907832,04/07/2021 12:00:00 AM,04/07/2021 12:00:00 AM,0001,09,Van Nuys,0926,1,210,ROBBERY,1822 0330 0334 0355 1309 0209 0216 0916 1300,23,M,H,104,DRIVEWAY,102,HAND GUN,AA,Adult Arrest,210,510,,,6700    TYRONE                       AV,,34.1923,-118.4444
210517428,12/21/2021 12:00:00 AM,12/20/2021 12:00:00 AM,2330,05,Harbor,0514,1,210,ROBBERY,0344 0302 0330 0354 1822 0312 0337 1008 0916,49,M,H,108,PARKING LOT,102,HAND GUN,IC,Invest Cont,210,,,,1100 W  PACIFIC COAST                HY,,33.7905,-118.2762
210306351,02/19/2021 12:00:00 AM,02/19/2021 12:00:00 AM,1150,03,Southwest,0356,1,210,ROBBERY,0916 1822 0342 0344 1202 0354 1311 0400 0906 2024,81,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JA,Juv Arrest,210,,,,1500 W  37TH                         PL,,34.02,-118.304
210304691,01/18/2021 12:00:00 AM,01/18/2021 12:00:00 AM,0045,03,Southwest,0363,1,210,ROBBERY,1822 0344 0916 0330 0400 0903 2056 1507 1300,21,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,4200    SANTA ROSALIA                DR,,34.0128,-118.3447
210909031,05/08/2021 12:00:00 AM,05/08/2021 12:00:00 AM,0230,09,Van Nuys,0926,1,210,ROBBERY,1822 0330 1310 0355 1402 0916,41,M,O,101,STREET,102,HAND GUN,IC,Invest Cont,210,998,,,6500    WOODMAN                      AV,,34.1903,-118.4399
211008654,06/02/2021 12:00:00 AM,06/02/2021 12:00:00 AM,0100,10,West Valley,1063,1,210,ROBBERY,1822 0431 0344 1218 1310 0421 0334 0302 1300 0916,42,M,O,108,PARKING LOT,512,MACE/PEPPER SPRAY,IC,Invest Cont,210,,,,VENTURA                      BL,RESEDA                       BL,34.1688,-118.5361
210714908,10/29/2021 12:00:00 AM,10/11/2021 12:00:00 AM,2330,07,Wilshire,0749,1,210,ROBBERY,1822 0916 0302 1310 2034,50,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,COUNTRY CLUB,NORTON,34.0585,-118.3262
210711535,08/03/2021 12:00:00 AM,08/01/2021 12:00:00 AM,1630,07,Wilshire,0702,1,210,ROBBERY,0916 0330 1310 0443 1302 0913,22,F,W,101,STREET,511,VERBAL THREAT,AA,Adult Arrest,210,,,,7400    MELROSE                      AV,,34.0836,-118.3511
210121629,12/05/2021 12:00:00 AM,12/05/2021 12:00:00 AM,1810,01,Central,0182,1,210,ROBBERY,0916 1822 0400 0344,59,M,W,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210,,,,9TH,HILL,34.0433,-118.2577
210505344,02/02/2021 12:00:00 AM,02/02/2021 12:00:00 AM,1430,05,Harbor,0513,1,210,ROBBERY,0330 1302 1311 0416 0209 0916 0354 1218,69,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,W  L                            ST,FIGUEROA                     PL,33.7861,-118.2837
210315261,09/02/2021 12:00:00 AM,09/02/2021 12:00:00 AM,0120,03,Southwest,0361,1,210,ROBBERY,0913 2000 0916 0444 0400 1814 0330 1309 1310,55,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,COLISEUM                     ST,STEVELY                      AV,34.0183,-118.3536
210600575,04/21/2021 12:00:00 AM,04/21/2021 12:00:00 AM,1200,06,Hollywood,0645,1,210,ROBBERY,1100 0450 0916 1822 0334 1300,30,M,B,301,GAS STATION,102,HAND GUN,IC,Invest Cont,210,,,,1700 N  HIGHLAND                     AV,,34.1006,-118.3417
210411150,07/28/2021 12:00:00 AM,07/28/2021 12:00:00 AM,2015,04,Hollenbeck,0449,1,210,ROBBERY,0916 0302 0446 1309 0344 1822,24,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,2600    GANAHL                       ST,,34.0526,-118.2005
211016029,12/26/2021 12:00:00 AM,12/21/2021 12:00:00 AM,0400,10,West Valley,1035,1,210,ROBBERY,1822 0344 0334 0916 1300,28,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,510,998,,18200    VANOWEN                      ST,,34.1939,-118.5298
210219338,12/27/2021 12:00:00 AM,12/09/2021 12:00:00 AM,0330,02,Rampart,0217,1,210,ROBBERY,1402 0916 0330 1817 0432 0443 0913 0906,28,M,O,101,STREET,511,VERBAL THREAT,AO,Adult Other,210,510,998,,TEMPLE                       ST,GLENDALE                     BL,34.0683,-118.2615
210904069,01/03/2021 12:00:00 AM,01/03/2021 12:00:00 AM,0310,09,Van Nuys,0926,1,210,ROBBERY,1822 0354 0355 0334 0344 1300 0916 0340 1312,47,F,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,RANCHITO                     AV,KITTRIDGE                    ST,34.1903,-118.4356
211107569,04/13/2021 12:00:00 AM,04/13/2021 12:00:00 AM,1820,11,Northeast,1151,1,210,ROBBERY,0916 1822 0355 0400,53,M,B,108,PARKING LOT,511,VERBAL THREAT,AA,Adult Arrest,210,,,,1300 N  EDGEMONT                     ST,,34.0954,-118.2961
210716617,12/11/2021 12:00:00 AM,12/11/2021 12:00:00 AM,0550,07,Wilshire,0711,1,210,ROBBERY,0913 0344 1300 0916 0302 0334 1310 2004 1402,48,F,B,101,STREET,117,UNK TYPE SEMIAUTOMATIC ASSAULT RIFLE,IC,Invest Cont,210,998,,,BEVERLY                      BL,SWEETZER,34.0761,-118.37
210415785,12/12/2021 12:00:00 AM,12/12/2021 12:00:00 AM,0345,04,Hollenbeck,0451,1,210,ROBBERY,1100 0342 0344 0334 0330 1822 0916 0355 1309,19,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,400 N  MYERS                        ST,,34.0513,-118.2282
210706434,03/08/2021 12:00:00 AM,03/08/2021 12:00:00 AM,1620,07,Wilshire,0765,1,220,ATTEMPTED ROBBERY,1300 1310 0916 1822,18,F,B,101,STREET,511,VERBAL THREAT,AA,Adult Arrest,220,,,,PICO,VICTORIA,34.0496,-118.3425
210316660,09/30/2021 12:00:00 AM,09/29/2021 12:00:00 AM,2355,03,Southwest,0331,1,220,ATTEMPTED ROBBERY,1822 0342 0334 0416 0411 0449 0355 0916 1270 2033,46,M,B,102,SIDEWALK,207,OTHER KNIFE,IC,Invest Cont,220,,,,4800 W  ADAMS                        BL,,34.0325,-118.3447
210511350,07/12/2021 12:00:00 AM,07/12/2021 12:00:00 AM,0200,05,Harbor,0522,1,210,ROBBERY,0344 1300 1309 1816 0916 0334 1822 0355,62,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,WILMINGTON                   BL,ANAHEIM                      ST,33.7793,-118.2742
210114324,07/30/2021 12:00:00 AM,07/30/2021 12:00:00 AM,0745,01,Central,0182,1,210,ROBBERY,0916 0416 0400 1300 2032 0344 1822,39,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,HOPE                         ST,PICO                         ST,34.0404,-118.2647
210118486,10/11/2021 12:00:00 AM,10/11/2021 12:00:00 AM,1500,01,Central,0192,1,210,ROBBERY,0342 1822 0216 0448 0408 1310 1311 0344 0916,55,M,O,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,OLIVE,14TH                         ST,34.0366,-118.2643
211104346,01/12/2021 12:00:00 AM,01/12/2021 12:00:00 AM,1515,11,Northeast,1149,1,210,ROBBERY,0916 0344,55,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,200 N  AVENUE 51,,34.1068,-118.2016
210606433,02/28/2021 12:00:00 AM,02/28/2021 12:00:00 AM,1620,06,Hollywood,0676,1,210,ROBBERY,0916 0344 0330 1300 1822 1501,58,M,H,101,STREET,307,VEHICLE,AO,Adult Other,210,,,,5800    GREGORY                      AV,,34.0862,-118.3222
210121161,11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,0640,01,Central,0111,1,210,ROBBERY,0916 0355 0344 1822 1300,26,M,H,108,PARKING LOT,511,VERBAL THREAT,IC,Invest Cont,210,,,,700 N  MAIN                         ST,,34.0583,-118.2378
210711798,08/10/2021 12:00:00 AM,08/10/2021 12:00:00 AM,1430,07,Wilshire,0749,1,210,ROBBERY,2004 0916 0411 1822 1402,20,M,B,101,STREET,204,FOLDING KNIFE,AA,Adult Arrest,210,998,,,CRENSHAW,COUNTRY CLUB,34.0535,-118.3237
210914909,10/04/2021 12:00:00 AM,10/04/2021 12:00:00 AM,1700,09,Van Nuys,0901,1,210,ROBBERY,0916 0330 1822 0334 0355 0354 0344 1300,45,M,H,101,STREET,102,HAND GUN,AA,Adult Arrest,210,,,,7800    ORION                        AV,,34.2121,-118.4706
210617158,10/09/2021 12:00:00 AM,10/09/2021 12:00:00 AM,0215,06,Hollywood,0646,1,210,ROBBERY,1300 0400 0344 0916 1302 0444 1822,31,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,MCCADDEN                     PL,DE LONGPRE                   AV,34.0962,-118.338
210118774,10/17/2021 12:00:00 AM,10/16/2021 12:00:00 AM,2015,01,Central,0147,1,210,ROBBERY,0916 0344 0416 0355 1218 0354 0913 1817 1414,35,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,5TH                          ST,SAN PEDRO,34.0444,-118.2443
210317740,10/23/2021 12:00:00 AM,10/22/2021 12:00:00 AM,2300,03,Southwest,0361,1,210,ROBBERY,1822 0334 0302 1419 1407 1815 2024 0344 0916 0355,27,M,H,301,GAS STATION,102,HAND GUN,JA,Juv Arrest,210,,,,3700 S  LA BREA                      AV,,34.0202,-118.3556
211113072,09/15/2021 12:00:00 AM,09/15/2021 12:00:00 AM,2040,11,Northeast,1134,1,210,ROBBERY,1822 0334 0354 0916 1317 0302 0355 0344,31,F,A,104,DRIVEWAY,102,HAND GUN,IC,Invest Cont,210,,,,3200    VERDUGO                      RD,,34.1098,-118.2367
210410348,07/06/2021 12:00:00 AM,07/05/2021 12:00:00 AM,2320,04,Hollenbeck,0451,1,210,ROBBERY,1402 0916 0302 0355 0344 1300 1309 1822 0906,36,M,H,101,STREET,102,HAND GUN,AA,Adult Arrest,210,998,,,KEARNEY                      ST,MYERS                        ST,34.0499,-118.2286
210213930,08/29/2021 12:00:00 AM,08/29/2021 12:00:00 AM,0055,02,Rampart,0216,1,210,ROBBERY,0916 0342 0432 1822 0334 0355 0302 1309,52,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,510,,,ALVARADO                     ST,SUNSET,34.0776,-118.2635
210710892,07/15/2021 12:00:00 AM,07/14/2021 12:00:00 AM,1740,07,Wilshire,0762,1,220,ATTEMPTED ROBBERY,1402 0416 2004 0916 1822,61,M,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,220,998,,,18TH                         ST,LA CIENEGA                   BL,34.0445,-118.3768
210121980,12/11/2021 12:00:00 AM,12/11/2021 12:00:00 AM,2010,01,Central,0182,1,210,ROBBERY,0916 0344 0400 0302 1822,34,M,B,101,STREET,102,HAND GUN,AA,Adult Arrest,210,,,,1200 S  FLOWER                       ST,,34.0415,-118.2655
210305963,02/10/2021 12:00:00 AM,02/10/2021 12:00:00 AM,0955,03,Southwest,0395,1,220,ATTEMPTED ROBBERY,0916 0913 1309 0416 1310 0446 0319 1820,40,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,220,,,,GRAMERCY                     PL,W  43RD                         ST,34.0055,-118.3138
210415268,11/24/2021 12:00:00 AM,11/24/2021 12:00:00 AM,2000,04,Hollenbeck,0451,1,210,ROBBERY,0916 0216 0202 0305 0334 0344 1309 1302 1822 1402,22,M,H,101,STREET,102,HAND GUN,AA,Adult Arrest,210,998,,,200 N  MYERS                        ST,,34.0493,-118.2287
210511681,07/20/2021 12:00:00 AM,07/20/2021 12:00:00 AM,2230,05,Harbor,0509,1,210,ROBBERY,0330 0344 0419 0913 1243 1309 1402 1813 2000 0916,23,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,998,,,LOMITA                       BL,BELLE PORTE                  AV,33.7978,-118.3012
210711571,08/04/2021 12:00:00 AM,08/04/2021 12:00:00 AM,0310,07,Wilshire,0701,1,210,ROBBERY,1310 0916 0302 0355 1302 1822,52,M,H,101,STREET,102,HAND GUN,AA,Adult Arrest,210,,,,500 N  HAYWORTH                     AV,,34.0802,-118.3627
210122032,12/13/2021 12:00:00 AM,12/13/2021 12:00:00 AM,0055,01,Central,0135,1,210,ROBBERY,0916 0400 0444 2004 0344 1822,24,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210,998,,,300 S  MAIN                         ST,,34.0481,-118.2472
211100752,05/23/2021 12:00:00 AM,05/23/2021 12:00:00 AM,0655,11,Northeast,1134,1,210,ROBBERY,0319 1310 0334 0302 1311 0916 0906 1822,31,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,2200    CYPRESS                      AV,,34.1036,-118.2371
210312163,06/25/2021 12:00:00 AM,06/25/2021 12:00:00 AM,2200,03,Southwest,0341,1,210,ROBBERY,1822 0330 0342 0344 0916 0352 1240 0355 0302 0443,27,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,210,,,,COLISEUM,LA BREA,34.0183,-118.3556
210116846,09/15/2021 12:00:00 AM,09/15/2021 12:00:00 AM,0125,01,Central,0153,1,210,ROBBERY,0344 2004 1402 1822 0916,20,F,O,108,PARKING LOT,106,UNKNOWN FIREARM,AO,Adult Other,210,998,,,600 S  SPRING                       ST,,34.0467,-118.252
210208386,04/19/2021 12:00:00 AM,04/19/2021 12:00:00 AM,1100,02,Rampart,0202,1,210,ROBBERY,2000 0344 0448 1814 0913 0400 2038 0916 2004,27,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,4300    BURNS                        AV,,34.0877,-118.2869
210507862,04/12/2021 12:00:00 AM,04/12/2021 12:00:00 AM,0005,05,Harbor,0524,1,210,ROBBERY,1822 0916 0302 0377 0216 0334 1300,35,M,B,108,PARKING LOT,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,1200 W  ANAHEIM                      ST,,33.7792,-118.2774
210108010,03/26/2021 12:00:00 AM,03/25/2021 12:00:00 AM,2100,01,Central,0159,1,210,ROBBERY,0354 1822 0916 0334 0344 0355,38,M,B,101,STREET,101,REVOLVER,IC,Invest Cont,210,,,,SANTA FE                     AV,PALMETTO                     AV,34.0404,-118.2308
210315521,09/07/2021 12:00:00 AM,09/05/2021 12:00:00 AM,0200,03,Southwest,0393,1,210,ROBBERY,1822 1309 0342 0416 0446 0330 0344 1310 0352 0916,35,M,B,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,W  43RD                         ST,LEIMERT                      BL,34.0057,-118.3301
210212511,07/27/2021 12:00:00 AM,07/27/2021 12:00:00 AM,1900,02,Rampart,0212,1,210,ROBBERY,1822 0342 1310 0344 0355 0443 0916,27,M,H,101,STREET,511,VERBAL THREAT,IC,Invest Cont,210,,,,OAKWOOD,VIRGIL,34.0777,-118.2868
210214203,09/04/2021 12:00:00 AM,09/04/2021 12:00:00 AM,0640,02,Rampart,0289,1,210,ROBBERY,1822 0202 0344 1202 1402 0916,66,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,1500 W  11TH                         PL,,34.0462,-118.2738
210404709,01/19/2021 12:00:00 AM,01/19/2021 12:00:00 AM,1500,04,Hollenbeck,0497,1,210,ROBBERY,1822 0916 1300 1309 0416 0355,30,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,OLYMPIC                      BL,SPENCE                       ST,34.0188,-118.2028
210712577,08/31/2021 12:00:00 AM,08/31/2021 12:00:00 AM,1500,07,Wilshire,0769,1,210,ROBBERY,1822 0400 1300 1309 1402 0916,53,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210,998,,,15TH                         ST,4TH                          AV,34.0454,-118.3213
210909083,05/09/2021 12:00:00 AM,05/09/2021 12:00:00 AM,0230,09,Van Nuys,0964,1,210,ROBBERY,0916 1300 2004 1315 0355 1822,33,M,H,101,STREET,511,VERBAL THREAT,AA,Adult Arrest,210,520,,,14400    ADDISON                      ST,,34.1612,-118.4464
211013359,10/14/2021 12:00:00 AM,10/14/2021 12:00:00 AM,1230,10,West Valley,1078,1,210,ROBBERY,0916 0400 0448 1414 1310 1309 1822 0344 1300 1402,25,M,B,108,PARKING LOT,102,HAND GUN,IC,Invest Cont,210,998,,,4900    BALBOA                       BL,,34.1593,-118.5011
210506954,03/16/2021 12:00:00 AM,03/14/2021 12:00:00 AM,1500,05,Harbor,0507,1,210,ROBBERY,0330 0355 0432 0334 2004 1816 0916 0913 0302 0354,41,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,227TH                        ST,HALLDALE                     AV,33.8202,-118.3015
211007856,05/10/2021 12:00:00 AM,05/10/2021 12:00:00 AM,1400,10,West Valley,1027,1,210,ROBBERY,0344 0416 0429 0916 0913 0446 0906 1816 2033 1820,37,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210,,,,WHITE OAK                    AV,SHERMAN                      WY,34.2011,-118.5186
